False,0.09
False,0.09
False,0.45
True,0.099
False,0.45
False,0.09
False,0.45
False,0.45
False,0.09
True,0.495
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
True,0.495
False,0.09
True,0.099
False,0.09
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.09
True,0.099
True,0.495
False,0.09
True,0.099
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
False,0.09
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.09
False,0.45
False,0.09
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
True,0.495
False,0.09
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.09
True,0.099
False,0.09
False,0.09
False,0.09
False,0.09
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
True,0.099
False,0.09
False,0.45
False,0.45
True,0.099
True,0.495
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
True,0.495
False,0.09
False,0.45
False,0.45
True,0.099
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
False,0.09
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.09
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
False,0.45
True,0.099
False,0.45
False,0.45
True,0.495
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.09
True,0.099
False,0.09
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.495
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.495
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
True,0.495
False,0.09
False,0.09
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
False,0.09
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
False,0.09
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.09
False,0.09
False,0.45
False,0.45
True,0.495
False,0.45
True,0.099
False,0.45
False,0.09
False,0.09
True,0.099
True,0.099
False,0.45
False,0.45
False,0.09
False,0.09
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
True,0.495
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.495
False,0.09
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
False,0.09
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.09
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.09
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.09
False,0.45
True,0.099
False,0.45
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
False,0.09
False,0.45
False,0.09
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.495
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
False,0.09
True,0.495
True,0.099
False,0.45
True,0.099
False,0.09
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
False,0.09
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.495
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.495
True,0.099
True,0.495
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.09
True,0.495
False,0.45
False,0.09
True,0.099
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.09
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
False,0.45
False,0.09
True,0.495
True,0.495
True,0.495
False,0.09
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.09
True,0.495
True,0.099
False,0.45
False,0.09
True,0.495
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.09
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.09
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
True,0.099
True,0.495
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
True,0.099
True,0.099
True,0.099
False,0.09
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.09
False,0.09
True,0.099
True,0.495
True,0.099
False,0.45
False,0.45
False,0.45
False,0.09
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.09
False,0.09
False,0.45
False,0.45
True,0.099
False,0.45
True,0.495
True,0.099
False,0.09
False,0.45
False,0.45
True,0.099
True,0.495
True,0.495
True,0.099
False,0.45
False,0.09
True,0.495
True,0.099
True,0.099
True,0.099
True,0.099
False,0.09
False,0.45
True,0.495
False,0.09
False,0.45
False,0.45
False,0.09
False,0.45
True,0.495
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.09
True,0.099
False,0.09
False,0.45
False,0.09
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.09
True,0.099
False,0.09
False,0.45
False,0.09
False,0.45
False,0.45
False,0.09
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.09
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
False,0.09
True,0.099
True,0.495
False,0.09
True,0.495
False,0.09
False,0.09
True,0.099
False,0.45
False,0.09
True,0.495
False,0.45
False,0.45
False,0.09
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.09
False,0.45
True,0.495
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
True,0.495
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.09
True,0.495
False,0.45
False,0.45
True,0.495
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
True,0.495
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.09
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
True,0.495
True,0.495
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.09
True,0.099
False,0.09
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.495
True,0.099
False,0.45
True,0.495
True,0.099
False,0.09
True,0.495
True,0.099
True,0.099
False,0.09
False,0.45
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.09
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.495
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.495
False,0.45
False,0.45
True,0.099
True,0.495
True,0.099
True,0.495
False,0.09
True,0.099
False,0.09
False,0.09
True,0.099
True,0.495
False,0.45
True,0.495
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.09
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
True,0.495
True,0.495
True,0.099
False,0.09
True,0.495
True,0.099
True,0.495
False,0.45
False,0.45
False,0.09
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.09
True,0.495
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
True,0.495
False,0.45
False,0.45
False,0.09
True,0.099
True,0.495
False,0.45
True,0.099
False,0.45
False,0.09
False,0.09
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.495
True,0.099
True,0.495
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
True,0.099
False,0.09
False,0.45
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
False,0.45
True,0.099
True,0.495
True,0.099
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.09
False,0.45
True,0.495
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
True,0.495
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.495
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.09
True,0.495
False,0.09
True,0.099
True,0.099
False,0.45
True,0.495
True,0.495
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
False,0.09
False,0.45
True,0.099
False,0.09
False,0.45
True,0.099
True,0.099
False,0.45
False,0.09
False,0.09
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.09
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.09
True,0.099
False,0.09
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.495
True,0.495
False,0.09
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
True,0.495
True,0.099
True,0.099
True,0.495
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
False,0.09
True,0.099
False,0.45
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
False,0.45
False,0.09
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.09
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.09
False,0.45
False,0.09
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
True,0.495
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
False,0.45
True,0.099
True,0.099
True,0.099
False,0.09
False,0.09
False,0.45
False,0.09
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.09
False,0.45
True,0.495
False,0.45
False,0.45
True,0.099
True,0.495
True,0.099
True,0.495
True,0.099
False,0.09
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.09
False,0.45
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
True,0.495
False,0.45
True,0.495
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.495
False,0.45
False,0.45
False,0.45
False,0.09
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.09
False,0.45
False,0.09
True,0.099
True,0.495
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.495
True,0.099
False,0.09
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.495
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
True,0.495
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.09
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.09
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.495
False,0.45
True,0.099
False,0.09
False,0.45
False,0.45
False,0.09
False,0.09
True,0.495
False,0.09
False,0.45
True,0.099
False,0.09
True,0.495
False,0.09
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
True,0.495
False,0.45
True,0.099
False,0.45
True,0.495
False,0.09
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
False,0.09
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
True,0.099
False,0.09
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.09
False,0.09
True,0.099
False,0.45
False,0.09
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
True,0.495
True,0.495
True,0.099
True,0.495
True,0.495
True,0.099
True,0.099
True,0.099
False,0.09
True,0.099
False,0.45
True,0.495
True,0.495
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.495
False,0.45
False,0.45
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.495
True,0.099
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
False,0.09
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.495
True,0.099
True,0.099
False,0.09
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
False,0.45
False,0.45
True,0.099
True,0.495
False,0.45
False,0.09
True,0.495
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.09
True,0.495
False,0.45
True,0.099
False,0.09
True,0.099
True,0.495
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
True,0.495
False,0.09
True,0.495
True,0.495
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.09
False,0.45
True,0.099
False,0.09
True,0.099
False,0.09
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.09
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.09
False,0.45
True,0.099
False,0.09
False,0.45
False,0.09
False,0.45
True,0.099
False,0.09
False,0.45
False,0.09
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
False,0.45
True,0.099
False,0.45
True,0.495
True,0.495
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.09
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
False,0.09
False,0.09
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.09
True,0.099
True,0.099
True,0.099
False,0.09
True,0.099
True,0.099
False,0.45
True,0.495
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.09
False,0.45
True,0.495
True,0.495
False,0.45
False,0.45
True,0.495
False,0.45
True,0.495
True,0.495
True,0.099
False,0.45
False,0.09
True,0.099
False,0.45
True,0.495
True,0.099
False,0.45
True,0.099
True,0.495
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
True,0.495
False,0.45
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
True,0.099
False,0.09
True,0.099
False,0.45
True,0.099
False,0.09
True,0.099
False,0.09
True,0.099
False,0.45
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
True,0.099
False,0.09
False,0.45
True,0.099
False,0.09
True,0.099
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
False,0.09
False,0.45
True,0.099
True,0.099
True,0.099
True,0.495
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
False,0.45
True,0.099
True,0.495
False,0.45
False,0.45
False,0.45
True,0.099
False,0.09
False,0.45
True,0.495
False,0.45
True,0.099
False,0.45
True,0.099
False,0.09
False,0.45
True,0.495
False,0.45
True,0.495
True,0.099
True,0.099
False,0.45
False,0.09
True,0.099
True,0.495
False,0.45
False,0.45
False,0.09
True,0.495
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
True,0.495
False,0.45
True,0.099
False,0.45
True,0.495
False,0.45
False,0.09
True,0.495
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.09
True,0.099
False,0.45
False,0.09
False,0.45
False,0.09
True,0.099
True,0.099
False,0.45
True,0.099
True,0.099
False,0.09
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
True,0.099
True,0.495
False,0.09
True,0.099
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
True,0.495
True,0.495
True,0.099
True,0.099
True,0.495
False,0.45
True,0.495
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
False,0.09
False,0.45
False,0.09
False,0.45
True,0.099
False,0.45
True,0.495
False,0.09
True,0.099
False,0.45
False,0.09
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
True,0.099
False,0.45
True,0.495
True,0.495
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.09
False,0.45
False,0.45
True,0.099
True,0.099
True,0.495
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
True,0.495
False,0.45
True,0.099
True,0.099
True,0.099
True,0.495
False,0.45
True,0.099
True,0.099
False,0.09
True,0.495
False,0.45
True,0.099
False,0.09
False,0.45
True,0.099
True,0.099
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
True,0.099
True,0.495
True,0.495
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
True,0.099
False,0.45
False,0.45
True,0.099
False,0.45
True,0.099
True,0.099
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
False,0.45
